user_name,date,text,hashtags
"lily | Team Precious, marina, at eva",2022-10-12 09:11:32+00:00,"Let's go, @PreciousPaulaN !!!!
To whoever will win tonight, you freakin' deserve it!
#TeamPreciousPaulaNicole 
#TeamPrecious 
#DragRacePH","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH']"
kakaibabe aja ❤️,2022-10-12 09:11:10+00:00,"Precious Loves goes to Okada for @PreciousPaulaN ✨

#TeamPreciousPaulaNicole 
#DragRacePH 

@natbacosa @ccececcc @kangzkee @camilleantntteb https://t.co/s66wAfzIu2","['TeamPreciousPaulaNicole', 'DragRacePH']"
Precious Comforter Nicole,2022-10-12 09:07:04+00:00,"Still makes me so emotional. 
Final answer: Yours na po. 

Puso at puso

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/wVS1XTOR7B","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Bohdj,2022-10-12 09:02:56+00:00,A gentle reminder from @TheBiancaDelRio  😅😅😅 #dragraceph #DragRacePHfinale #TeamPrecious #TeamPreciousPaulaNicole #TeamMarina #TeamEvaLeQueen @dragracephmemes https://t.co/oEIavgfYPK,"['dragraceph', 'DragRacePHfinale', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
rica,2022-10-12 08:51:54+00:00,"Let's go win this Precious Paula Nicole!!! 
#DragRacePH 
#TeamPreciousPaulaNicole 
#TeamRodolfo","['DragRacePH', 'TeamPreciousPaulaNicole', 'TeamRodolfo']"
iamistressmariz,2022-10-12 08:51:18+00:00,"The PPN experience is ALWAYS AMAZING.🤩 The energy and the passion, iba! 

👑 her naaa!
@PreciousPaulaN

Shout out sa supportive Divine Divas!!! @VinasDeluxe
@brigiding

#TeamPrecious
#TeamPreciousPaulaNicole https://t.co/dwjyAEYUiQ",
Janine Caliente,2022-10-12 08:48:19+00:00,@philstarlife let's goooo #TeamPrecious #TeamPreciousPaulaNicole,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
alaula,2022-10-12 08:37:49+00:00,yes I'm both #TeamMarinaSummers and #TeamPreciousPaulaNicole 😭❤❤,"['TeamMarinaSummers', 'TeamPreciousPaulaNicole']"
𝐲𝐚𝐧 (艷) ❄️,2022-10-12 08:25:24+00:00,Finale of @dragraceph later!! #TeamPreciousPaulaNicole 🫶🏻,['TeamPreciousPaulaNicole']
Blake,2022-10-12 08:19:57+00:00,"CROWN THE QUEEN OF THE 1ST SEASON OF DRAG RACE PH @PreciousPaulaN #TeamPreciousPaulaNicole 

#DragRacePH","['TeamPreciousPaulaNicole', 'DragRacePH']"
B,2022-10-12 08:16:57+00:00,"i love you @PreciousPaulaN ❤️‍🔥 this song belongs to you ❤️‍🔥 you deserve so much of everything, this is your moment and the long wait is over my dear 🌈 your time to shine finally arrived 🫶🏼 i’m proud of you.

#TeamPreciousPaulaNicole #DragRacePHfinale https://t.co/GT5s4TNmLk",
Ms. Loreta,2022-10-12 08:04:38+00:00,"Let's get one thing straight and two things gay:

- I'm not;
- I am #TeamPreciousPaulaNicole;
- and #TeamMarinaSummers","['TeamPreciousPaulaNicole', 'TeamMarinaSummers']"
A🥟,2022-10-12 08:03:26+00:00,happy spooky season besties #TeamPrecious #TeamPreciousPaulaNicole https://t.co/atQyJydcv7,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe mani ❤️,2022-10-12 07:56:19+00:00,Manifesting and claiming that it'll be my mama Precious Paula Nicole! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart https://t.co/9iZDKajBxy,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe mia ❤️,2022-10-12 07:47:41+00:00,"Our Queen 😘🥰😍🥰❤️ @PreciousPaulaN 
#TeamPreciousPaulaNicole  #PreciousLoves https://t.co/4MlApV0IAc","['TeamPreciousPaulaNicole', 'PreciousLoves']"
Jeremias 🐺,2022-10-12 07:40:48+00:00,Can’t wait for the drph finale #TeamPreciousPaulaNicole Team Rodolfo!! 👑,['TeamPreciousPaulaNicole']
maumauuu,2022-10-12 07:35:29+00:00,"the best achievement of all is that you have won the hearts of the people because you have shared yours so generously. ISA KANG ALAMAT, RODOLFO! LOVE U

#DragRacePhilippines #DragRacePh #DragRacePHfinale #TeamPrecious #TeamPreciousPaulaNicole https://t.co/JqyJZeHrqK",
apathetic🌷💫,2022-10-12 07:32:21+00:00,#Overwatch2 is amazing there I said it anywys #TeamMarinaSummers #TeamPreciousPaulaNicole https://t.co/bT0wSQvmTY,"['Overwatch2', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']"
Kumare ni Precious Paula Nicole ❤️,2022-10-12 07:24:25+00:00,"This is very Filipino T-I-T-E performance 👏👏👏

@PreciousPaulaN ❤️❤️❤️

#TeamPrecious 
#TeamPreciousPaulaNicole
#PreciousPaulaNicole https://t.co/TGiLHmkprZ","['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe tricia❤️,2022-10-12 07:17:06+00:00,Let’s Gooooooo team Precious!!! #TeamPreciousPaulaNicole #TeamPrecious https://t.co/VRfFo3TjYI,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
binbin’s mom,2022-10-12 07:08:34+00:00,@jaesoon #TeamPreciousPaulaNicole iz my bias wrecker :((,['TeamPreciousPaulaNicole']
bambi,2022-10-12 07:07:44+00:00,ITS #TeamPreciousPaulaNicole #TeamEvaLeQueen DAY!!!!!!! 👑,"['TeamPreciousPaulaNicole', 'TeamEvaLeQueen']"
🧚‍♀️,2022-10-12 07:07:08+00:00,"mahigpit na yakap to our kyle 🥹🤍✨ love u sm, @PreciousPaulaN! get that crown chuniiiight 🥰👑 #TeamPreciousPaulaNicole #TeamPrecious &lt;3 https://t.co/z8nbjOYaUe",
kakaibabe mani ❤️,2022-10-12 07:01:18+00:00,"THIS!!

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart https://t.co/TcQZL1hLo8","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
pattricia legaspi 🎀,2022-10-12 07:00:01+00:00,"all queens deserve the crown, but my heart wants it for #TeamPreciousPaulaNicole #TeamPrecious #DragRacePh 👑","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePh']"
AC | Precious PANALO NA Nicole 👑💖,2022-10-12 06:55:33+00:00,She brought Filipino culture to the international stage and slayed. She is Filipino Drag Excellence! #TeamPreciousPaulaNicole #TeamPrecious https://t.co/CrI7gQL5mB,
AC | Precious PANALO NA Nicole 👑💖,2022-10-12 06:48:23+00:00,That's my winning queen!!!! #TeamPreciousPaulaNicole #TeamPrecious https://t.co/NzRbGO0HUt,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
kia,2022-10-12 06:40:20+00:00,MY QUEENS LET'S GO FOR THE CROWN BOSS RODOLFO #TeamPreciousPaulaNicole https://t.co/h4QuR272Ht,['TeamPreciousPaulaNicole']
kakaibabe tricia❤️,2022-10-12 06:34:10+00:00,"You are born to be a queen!!!! Get that crown!!! 

#TeamPreciousPaulaNicole #TeamPrecious https://t.co/awbwOOK8oF","['TeamPreciousPaulaNicole', 'TeamPrecious']"
kakaibabe natalie ❤️,2022-10-12 06:29:33+00:00,"I 🫶🏻 you!

#TeamPrecious #PreciousPaulaNicole #TeamPreciousPaulaNicole #PreciousHeart https://t.co/NkSWp6OBNx","['TeamPrecious', 'PreciousPaulaNicole', 'TeamPreciousPaulaNicole', 'PreciousHeart']"
problematic.com,2022-10-12 06:19:08+00:00,"Team Precious 💗

@PreciousPaulaN #DragRacePH #TeamPrecious #TeamPreciousPaulaNicole https://t.co/V6vJVm44L4","['DragRacePH', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
K.,2022-10-12 06:15:48+00:00,"can i juzz say, aside sa dancing and lip sync skillzz, ibang klase talaga sha magcommand ng crowd?? Pak ang energy ni P as always🔥

Can’t wait to see her win later!! But, with or without the crown, she’ll always be THE kween✨#TeamPreciousPaulaNicole #DragRacePh @PreciousPaulaN https://t.co/9fpvpsX833",
word of the day,2022-10-12 06:13:03+00:00,"@PreciousPaulaN goodluck, my love #TeamPreciousPaulaNicole ❤️",['TeamPreciousPaulaNicole']
Precious BORTA Nicole,2022-10-12 06:11:33+00:00,"Cuties! 😍 
#TeamPrecious 
#TeamPreciousPaulaNicole https://t.co/fj8ZKX5C6t","['TeamPrecious', 'TeamPreciousPaulaNicole']"
kookphoria,2022-10-12 06:11:03+00:00,GET IT QUEEEN!!! #teamprecious #TeamPreciousPaulaNicole https://t.co/rDShYeU4lS,"['teamprecious', 'TeamPreciousPaulaNicole']"
MVP 🌸,2022-10-12 06:10:14+00:00,See you guys later at #DragRacePH finale! Syempre #TeamPreciousPaulaNicole @PreciousPaulaN ako! https://t.co/rfiIQqcvqS,"['DragRacePH', 'TeamPreciousPaulaNicole']"
Sea Bass,2022-10-12 06:04:00+00:00,Shet Drag Race Philippines finals na mamaya!!!! #TeamPrecious #TeamPreciousPaulaNicole lets goooo,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
aikachu🌷 | viñas deluxe apologist,2022-10-12 05:47:55+00:00,hail to our drag superstar @PreciousPaulaN crown her already!! 👑💖 #TeamPreciousPaulaNicole https://t.co/i4LLwT5rKe,['TeamPreciousPaulaNicole']
alyssa,2022-10-12 05:46:00+00:00,Yess misisss!!!! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/SxZkBLfq1O,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
kakaibabe donna ❤️,2022-10-12 05:45:28+00:00,"QUEEN PRECIOUS 
(⁠๑⁠♡⁠⌓⁠♡⁠๑⁠)

#TeamPrecious #TeamPreciousPaulaNicole #PreciousHeart #PreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousHeart', 'PreciousPaulaNicole']"
Lady Ochel Espinosa,2022-10-12 05:39:42+00:00,This just arrived in time for the finale! So excited for @PreciousPaulaN to be the first @dragraceph winner! 👸🏻♥️🙏🏻 #TeamPrecious #TeamPreciousPaulaNicole #DragRacePH https://t.co/ys1N0joaDg,
precious anxious nicole #TeamPrecious,2022-10-12 05:38:20+00:00,"Today is your day. Claiming it already. 

@PreciousPaulaN 👑👑❤️

#TeamPrecious
#TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Ace John Nieva,2022-10-12 05:13:02+00:00,"@PreciousPaulaN #TeamPreciousPaulaNicole 
#TeamPrecious 
 😭😭💕💕💕I love you precious!!!","['TeamPreciousPaulaNicole', 'TeamPrecious']"
Ace John Nieva,2022-10-12 05:04:55+00:00,"@VinasDeluxe #TeamPrecious 
#TeamPreciousPaulaNicole
😭😭😭My winnet","['TeamPrecious', 'TeamPreciousPaulaNicole']"
glaizaaa,2022-10-12 05:01:37+00:00,#TeamPreciousPaulaNicole #TeamPrecious all the way!!! https://t.co/3aBC0V9uWj,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
Elaine,2022-10-12 04:57:29+00:00,I'm so ready for #DragRacePH finale! Lezzgaw #TeamMarinaSummers #TeamPreciousPaulaNicole,"['DragRacePH', 'TeamMarinaSummers', 'TeamPreciousPaulaNicole']"
etienne,2022-10-12 04:55:17+00:00,"I SWEAR I JUST INSTALLED TWITTER TO TWT #TEAMPRECIOUS #TeamPreciousPaulaNicole 

BOSS RODOLFO https://t.co/ZgbJyhg7Fx","['TEAMPRECIOUS', 'TeamPreciousPaulaNicole']"
__𝓜𝓲𝓼𝓼 ♡︎ 𝙼𝚒𝚜𝚒𝚜,2022-10-12 04:51:40+00:00,"#TeamPreciousPaulaNicole #TeamPrecious All the way!! 💗💗
#DragRacePH https://t.co/MnmcJdKsnQ","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH']"
Madelaina Lea,2022-10-12 04:51:09+00:00,@PreciousPaulaN Winner! Manifesting! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
mori,2022-10-12 04:49:13+00:00,"MY WINNER #TeamPreciousPaulaNicole 
@PreciousPaulaN https://t.co/qr0uAcjTeW",['TeamPreciousPaulaNicole']
nahiduh,2022-10-12 04:36:20+00:00,rooting for you motha #TeamPreciousPaulaNicole https://t.co/5gWItfEpVc,['TeamPreciousPaulaNicole']
mimai ✨💛,2022-10-12 04:35:36+00:00,"I am so soft for you three 🥹🥹🥹 
Pero tama, icrown na yaaan!!
#TeamPrecious #TeamPreciousPaulaNicole https://t.co/CSSy7CLZp7","['TeamPrecious', 'TeamPreciousPaulaNicole']"
yume marie 🌸🏳️‍⚧️,2022-10-12 04:33:39+00:00,"BEST TRIO EVERRRR 

#TeamPrecious 
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole https://t.co/XPg5GqjrAq","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
Muviel Martinez 🌷🌺🌸,2022-10-12 04:33:38+00:00,"Gusto ko yung consistent Powerpuff Girls energy!!! Divine? 👑💙❤️💚

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/ZrZRd2Gm76","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Liezl 🌸,2022-10-12 04:31:58+00:00,Aaaaaaaaaa #TeamPreciousPaulaNicole for the crown! Let's go Boss Rodolfo!! https://t.co/a1yU6y9tBf,['TeamPreciousPaulaNicole']
jennie thalia deluxe ✨,2022-10-12 04:29:16+00:00,SLAY QUEEN #TeamPreciousPaulaNicole https://t.co/sxoDUZw5pl,['TeamPreciousPaulaNicole']
pressure paula nicole | havvy vday!,2022-10-12 04:28:04+00:00,@VinasDeluxe CROWN HER ALREADY!!! 👑❤️ #TeamPrecious #TeamPreciousPaulaNicole ✨,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Khristine Kate Perez,2022-10-12 04:27:11+00:00,@PreciousPaulaN iloveyouuuuuuu!!!!!!! go for the win !!!! ❤️❤️❤️ #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Rob,2022-10-12 04:26:52+00:00,Originally #TeamEvaLeQueen but the editors of Drag Race pretty much spoiled everything so shifting to #TeamPreciousPaulaNicole,"['TeamEvaLeQueen', 'TeamPreciousPaulaNicole']"
kakaibabe bly ❤️,2022-10-12 04:25:15+00:00,finale day. lfg!! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #DragRacePH,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'DragRacePH']"
Vinas DeLuxe,2022-10-12 04:25:10+00:00,The filipinah winnah has arrived! #teamprecious #TeamPreciousPaulaNicole https://t.co/faPLPXIfUE,"['teamprecious', 'TeamPreciousPaulaNicole']"
gab,2022-10-12 04:16:07+00:00,we heaaa #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Daiya Seto,2022-10-12 04:10:02+00:00,@PreciousPaulaN Love you Ms. PRECIOUS... PRAYING you win #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Bunny⁷ @ OCT Komiket,2022-10-12 04:09:30+00:00,All queens putting serve in DESERVE but #TeamPreciousPaulaNicole queen of hearts and giving https://t.co/RXTdFudCVT,['TeamPreciousPaulaNicole']
maks,2022-10-12 03:59:57+00:00,"LFG, @PreciousPaulaN !!!!! Rooting for u, babes!!!! ❤️‍🔥🌸🫶🏻🤩

#TeamPrecious #TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe chalsi ❤️,2022-10-12 03:43:39+00:00,"@shara00_ wholesome post lang p!!

#TeamPrecious
#TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
🧚‍♀️,2022-10-12 03:37:08+00:00,"it's d-day!!!!!!!!! labyu boss rodolfo, @PreciousPaulaN :"") get that fucking crown sizzums!!!!!! #TeamPreciousPaulaNicole https://t.co/BiGSxSarjw",
kakaibabe chalsi ❤️,2022-10-12 03:37:04+00:00,"precious giving the best and tightest hug ever 😫 

#TeamPrecious 
#TeamPreciousPaulaNicole https://t.co/7BVpLzoo11 https://t.co/ELjbLaa4FF","['TeamPrecious', 'TeamPreciousPaulaNicole']"
yume marie 🌸🏳️‍⚧️,2022-10-12 03:35:39+00:00,"MY PRECIOUS DELICIOUS AMBITIOUS UNANG DRAG RACE PHILIPPINES SUPERSTAR - CROWN HERRRR 

@PreciousPaulaN 

#TeamPrecious 
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole https://t.co/KuOb2ThBQv",
yume marie 🌸🏳️‍⚧️,2022-10-12 03:33:15+00:00,@PreciousPaulaN ETO NA TALAGA MAAAAAAA WAAAAAAH OUR FIRST EVER DRAG RACE PHILIPPINES SUPERSTAR!!!!!!! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole,['TeamPrecious']
alyssa,2022-10-12 03:31:29+00:00,This is your day our queen! Enjoy and we can't wait to see you bring home the crown!! Loveyouu talagaaa @PreciousPaulaN #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole,
Chona,2022-10-12 03:30:43+00:00,@itsmaniyyeah Tonight na!!! OMG IM SO SCARED BUT ALSO EXCITED!! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Ryan Ciriaco Dulaca,2022-10-12 03:23:32+00:00,@ohyeahCzarina @PreciousPaulaN Yess!!! #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
kakaibabe tricia❤️,2022-10-12 03:21:21+00:00,"Let’s gooooooo!!!!! Get that crown queen!! 
#TeamPrecious #PreciousPaulaNicole #TeamPreciousPaulaNicole #PreciousHeart https://t.co/qWfUqHEScr","['TeamPrecious', 'PreciousPaulaNicole', 'TeamPreciousPaulaNicole']"
Anne Jamnague,2022-10-12 03:20:04+00:00,"Going twitterless for a few hours because I might eye on a #DragRacePH finale spoiler / tweet and I cannot for the life of me. But whoever wins, I hope it's #TeamPreciousPaulaNicole or #TeamEvaLeQueen HAHA",['DragRacePH']
Raziel Ibana,2022-10-12 03:15:31+00:00,Let’s Get the crown bunso!!!  👑👑♥️♥️ #TeamPreciousPaulaNicole  #PreciousPaulaNicole  #TeamPrecious  #DragRacePhilippines https://t.co/17bNa5X0Ev,"['TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'TeamPrecious']"
Precious Comforter Nicole,2022-10-12 03:15:05+00:00,"My angeel

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/FWVQgMj4kk","['TeamPrecious', 'TeamPreciousPaulaNicole']"
thy🪬,2022-10-12 03:07:37+00:00,"🥹💗 This is it!! #TeamPreciousSummersLeQueen 😍
#teamEvaLeQueen #TeamMarina #TeamPreciousPaulaNicole 💞 https://t.co/HE7oDz29AT","['TeamPreciousSummersLeQueen', 'teamEvaLeQueen', 'TeamMarina', 'TeamPreciousPaulaNicole']"
🐥,2022-10-12 02:59:41+00:00,OMG GO #TeamPreciousPaulaNicole!!!! #TeamPrecious 🥺🥺🥺💜💜💜 https://t.co/YrCBz2xq7M,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
kakaibabe aja ❤️,2022-10-12 02:47:54+00:00,"Today is the day! Goodluck bb! You got this! ✨

#TeamPreciousPaulaNicole #DragRacePH https://t.co/OsW0e2ow6u","['TeamPreciousPaulaNicole', 'DragRacePH']"
A🥟,2022-10-12 02:46:57+00:00,"anyway, may korona man o wala, i just know the whole world will fall in love with precious paula nicole like we have. #TeamPrecious #TeamPreciousPaulaNicole",
⛓️👁️👁️👁️📍,2022-10-12 02:44:36+00:00,"CROWN HER!!!! 👑@PreciousPaulaN 

#TeamPrecious
#TeamPreciousPaulaNicole
#DragRacePH #DRPH 

https://t.co/Jktc81oZCK","['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePH', 'DRPH']"
Sha,2022-10-12 02:39:09+00:00,"Love you, too @PreciousPaulaN

#PreciousPaulaNicole
#TeamPrecious
#TeamPreciousPaulaNicole https://t.co/MwfjsWEpYu","['PreciousPaulaNicole', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
BOSS RODOLFO,2022-10-12 02:37:18+00:00,"Mas good pa to sa morning ughh
#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart https://t.co/BffPqCzjKh","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
kakaibabe adie ❤️,2022-10-12 02:32:31+00:00,Let’s go!!! #TeamPreciousPaulaNicole https://t.co/UQ89cacJ8v,['TeamPreciousPaulaNicole']
ruee,2022-10-12 02:31:23+00:00,"Crown her!!!!✨

#TeamPrecious
#TeamPreciousPaulaNicole https://t.co/wiYhz07vii","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Jazz Medallon,2022-10-12 02:30:59+00:00,"This is your now, @PreciousPaulaN ! You deserve all the love you are receiving because you are a person capable of making people feel love and seen. You are Team Precious’ winner! Can’t wait for you to win tonight! #TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole https://t.co/UGyxcj6y0X",
GABBIE.💖,2022-10-12 02:29:00+00:00,"THIS. IS. YOUR. TIME. You deserve to be the first ever PH Drag Superstar!!! Bring home the crown, baby!!
#TeamPrecious 
#TeamPreciousPaulaNicole 
#PreciousHeart 
#PreciousPaulaNicole https://t.co/oPyrggh1sy",
#TeamPrecious,2022-10-12 02:28:23+00:00,@PreciousPaulaN #TeamPreciousPaulaNicole all the way!! love u 🫶🏼,['TeamPreciousPaulaNicole']
Maylyn,2022-10-12 02:24:32+00:00,FINALE DAY!!!! #TeamPreciousPaulaNicole #TeamPrecious #TeamPPN,"['TeamPreciousPaulaNicole', 'TeamPrecious', 'TeamPPN']"
alyssa,2022-10-12 02:23:37+00:00,"Yung kaba during ng exam week, presentation sa office, meeting with the client at job interview levelssss! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole",
Bea DP,2022-10-12 02:22:17+00:00,#DragRacePH finale na lateeeer! #TeamMarina #TeamPreciousPaulaNicole,"['DragRacePH', 'TeamMarina', 'TeamPreciousPaulaNicole']"
alyssa,2022-10-12 02:20:51+00:00,loveyouu queen! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/pgKbP2BQtY,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
Janine Caliente,2022-10-12 02:20:32+00:00,"such an insightful read! let's go queen!! panalo naaaa @PreciousPaulaN 

#TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole https://t.co/7hdO9Lf5cD","['TeamPreciousPaulaNicole', 'TeamPrecious']"
Abby | Precious Canada ❤️,2022-10-12 02:19:57+00:00,She is 🔥🔥🔥! #TeamPrecious #TeamPreciousPaulaNicole https://t.co/HHFqTwjEfO,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Barbie Bart | TeamPrecious,2022-10-12 02:18:30+00:00,"IKR! This is the day we bring home the crown. 😊

#TeamPreciousPaulaNicole https://t.co/JGnXg5EjkU",['TeamPreciousPaulaNicole']
hebrew | havvy vday misis!!,2022-10-12 02:16:35+00:00,"ITS DRPH FINALEEE DAY @PreciousPaulaN WIN THIS OR ELSE LAGOT KA KAY MISIS!! charot
#TeamPreciousPaulaNicole 
#TeamPrecious https://t.co/wUhdd3ZElN",['TeamPreciousPaulaNicole']
alyssa,2022-10-12 02:15:15+00:00,Precious Day it is!!!!! Can't wait to see you wear the crown our queen @PreciousPaulaN #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole,['TeamPrecious']
Precious baby ni PPN ✨,2022-10-12 02:15:01+00:00,"GOOOO QUEEN!!! 

#TeamPrecious
#PreciousPaulaNicole
#DragRacePH 
#PreciouHeart
#TeamPreciousPaulaNicole https://t.co/7fWVv6u56b","['TeamPrecious', 'PreciousPaulaNicole', 'DragRacePH', 'PreciouHeart', 'TeamPreciousPaulaNicole']"
Precious baby ni PPN ✨,2022-10-12 02:13:58+00:00,"Can't wait to see this lateeer!! ❤

Our first ever Drag Race Philippines Superstar Precious Paula Nicole!! 
@PreciousPaulaN 

#TeamPrecious
#PreciousPaulaNicole
#DragRacePH 
#PreciouHeart
#TeamPreciousPaulaNicole https://t.co/U6OPnV5Q1n",
NK,2022-10-12 02:13:50+00:00,"Today is the day. Kay Precious na ito... Claiming it!
 #TeamPreciousPaulaNicole 
#PreciousPaulaNicole","['TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
kakaibabe mani ❤️,2022-10-12 02:13:38+00:00,"Can't wait to see that precious smile when you will be announced as the first drph superstar!

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #preciousheart https://t.co/VUixm3K00A",['TeamPrecious']
Abby | Precious Canada ❤️,2022-10-12 02:13:15+00:00,Guys! Let’s go #TeamPrecious #TeamPreciousPaulaNicole puuuuuush  🔥🔥🔥 https://t.co/NpY3DgweYd,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Telly 🐼,2022-10-12 02:12:54+00:00,"Our one and only queen, @PreciousPaulaN 💕 Deserve mo ang crown and we all are manifesting for that!!

You are effortlessly making everyone proud! 💖

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart https://t.co/KUNAbfNI7m",
kakaibabe mani ❤️,2022-10-12 02:12:10+00:00,"ILY my queen 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #preciousheart https://t.co/0gHTDVGMGj","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'preciousheart']"
